facility,month,total_energy_use_kbtu,electricity_use_kwh,natural_gas_use_mcf,steam_use_k_lbs,water_use_k_gals,wastewater_use_k_gals,total_energy_cost,electricity_cost,natural_gas_cost,steam_cost,water_cost,wastewater_cost,total_utility_cost,total_emissions_tons_co_2,electricity_tons_co_2,natural_gas_tons_co_2,steam_tons_co_2,heating_degree_days,cooling_degree_days,uses_electricity_for_summer_cooling,uses_natural_gas_for_winter_heating,uses_steam_for_winter_heating,wnu_all_energy,wnu_gas,wnu_electricity,wnu_steam
N Park Rifle Range,2018-02-01,12213.5911997,3579.59882757913,0,0,0,0,349.85,349.85,0,0,0,0,349.85,1.5310731697298,1.5310731697298,0,0,717,3,,,,8800.2959113454,0,2579.21920027708,0
N Park Rifle Range,2018-09-01,6753.8409382,1979.43755515827,0,0,0,0,248.4,248.4,0,0,0,0,248.4,0.846648989967403,0.846648989967403,0,0,47,185,,,,14744.2540466092,0,4321.2936830625,0
N Park Rifle Range,2020-02-01,9957.8850736,2918.48917749121,0,0,0,0,320.08,320.08,0,0,0,0,320.08,1.24830202797489,1.24830202797489,0,0,892,0,,,,5818.77078429596,0,1705.38416890269,0
N Park Rifle Range,2020-03-01,9325.5809143,2733.17142857562,0,0,0,0,323.38,323.38,0,0,0,0,323.38,1.16903754977322,1.16903754977322,0,0,583,1,,,,8418.72689310992,0,2467.38771779307,0
N Park Rifle Range,2020-05-01,5802.3466583,1700.57053291325,0,0,0,0,228.89,228.89,0,0,0,0,228.89,0.72737142947872,0.72737142947872,0,0,258,61,,,,9601.04206557066,0,2813.90447408285,0
N Park Rifle Range,2020-07-01,4256.3194014,1247.45586207503,0,0,0,0,153.15,153.15,0,0,0,0,153.15,0.533564316238456,0.533564316238456,0,0,0,384,,,,5756.88023834401,0,1687.24508743963,0
N Park Rifle Range,2021-02-01,8015.5891757,2349.23481116647,0,0,0,0,484.34,484.34,0,0,0,0,484.34,1.00481941190175,1.00481941190175,0,0,1020,0,,,,4089.28533464029,0,1198.50097732717,0
Male Offenders Program - A.C.T.A.,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,52,,,,0,0,0,0
Male Offenders Program - A.C.T.A.,2018-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,,,,0,0,0,0
Male Offenders Program - A.C.T.A.,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,,,,0,0,0,0
Male Offenders Program - A.C.T.A.,2019-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,76,,,,0,0,0,0
Male Offenders Program - A.C.T.A.,2020-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,86,,,,0,0,0,0
Male Offenders Program - A.C.T.A.,2020-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,,,,0,0,0,0
Male Offenders Program - A.C.T.A.,2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,,,,0,0,0,0
Male Offenders Program - A.C.T.A.,2015-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,,,,0,0,0,0
Male Offenders Program - A.C.T.A.,2015-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,,,,0,0,0,0
Male Offenders Program - A.C.T.A.,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,,,,0,0,0,0
Medical Examiner Parking Lot,2017-11-01,1051.2277876,308.097241383353,0,0,0,0,129.58,129.58,0,0,0,0,129.58,0.13177996827897,0.13177996827897,0,0,673,0,,,,748.107389794529,0,219.257734406368,0
Medical Examiner Parking Lot,2018-01-01,1888.3434836,553.441818171161,0,0,0,0,102.81,102.81,0,0,0,0,102.81,0.236719241351805,0.236719241351805,0,0,1194,0,,,,790.80753415884,0,231.77243087891,0
Medical Examiner Parking Lot,2018-04-01,1846.2284938,541.098620691676,0,0,0,0,103.08,103.08,0,0,0,0,103.08,0.231439784239485,0.231439784239485,0,0,562,11,,,,1720.89942837311,0,504.366772676762,0
Medical Examiner Parking Lot,2018-06-01,1791.0729255,524.933448270809,0,0,0,0,98.54,98.54,0,0,0,0,98.54,0.224525584361287,0.224525584361287,0,0,16,186,,,,4664.31548625743,0,1367.03267475306,0
Medical Examiner Parking Lot,2018-08-01,5166.9288813,1514.3402348476,0,0,0,0,225.87,225.87,0,0,0,0,225.87,0.647716633929484,0.647716633929484,0,0,0,247,,,,10721.0977013548,0,3142.17400391408,0
Medical Examiner Parking Lot,2019-09-01,949.0559599,278.152391529894,0,0,0,0,122.21,122.21,0,0,0,0,122.21,0.11897189720995,0.11897189720995,0,0,6,132,,,,3527.88956522351,0,1033.96528875249,0
Medical Examiner Parking Lot,2019-11-01,1088.4169935,318.996774179367,0,0,0,0,125.64,125.64,0,0,0,0,125.64,0.136441938245547,0.136441938245547,0,0,799,0,,,,685.738875301444,0,200.978568376742,0
Medical Examiner Parking Lot,2020-01-01,2413.9843186,707.498334876905,0,0,0,0,119.82,119.82,0,0,0,0,119.82,0.30261260279022,0.30261260279022,0,0,904,0,,,,1374.82281684868,0,402.937519592229,0
Medical Examiner Parking Lot,2020-09-01,2346.8124389,687.811383030481,0,0,0,0,128.62,128.62,0,0,0,0,128.62,0.294192060372563,0.294192060372563,0,0,90,86,,,,6847.48415494552,0,2006.88281211768,0
Medical Examiner Parking Lot,2020-11-01,2355.7260516,690.423813481829,0,0,0,0,127.61,127.61,0,0,0,0,127.61,0.295309454350075,0.295309454350075,0,0,536,0,,,,2225.06864452698,0,652.130317856677,0
Medical Examiner Parking Lot,2021-01-01,2404.6432713,704.760630509965,0,0,0,0,148.74,148.74,0,0,0,0,148.74,0.301441626402983,0.301441626402983,0,0,1052,0,,,,1172.5747151651,0,343.661991548975,0
Medical Examiner Parking Lot,2021-04-01,2620.3636043,767.98464369871,0,0,0,0,146.96,146.96,0,0,0,0,146.96,0.3284839277721,0.3284839277721,0,0,416,15,,,,3211.31335450408,0,941.182108588535,0
Middle Rd,2015-01-01,0,0,0,0,0,0,13.99,13.99,0,0,0,0,13.99,0,0,0,0,1205,0,,,,,,,
Middle Rd,2015-04-01,0,0,0,0,0,0,12.84,12.84,0,0,0,0,12.84,0,0,0,0,353,1,,,,0,0,0,0
Settler's Cabin Str Brn,2021-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,,,,0,0,0,0
Round Hill Pump House,2015-01-01,0,0,0,0,0,0,5.23,5.23,0,0,0,0,5.23,0,0,0,0,1205,0,,,,,,,
Round Hill Pump House,2015-04-01,0,0,0,0,0,0,7.64,7.64,0,0,0,0,7.64,0,0,0,0,353,1,,,,0,0,0,0
Round Hill Pump House,2015-06-01,8628.9204839,2528.99193549238,0,0,0,0,254.98,254.98,0,0,0,0,254.98,1.25061433101227,1.25061433101227,0,0,24,190,,,,31806.0396154221,0,9321.81700334761,0
Round Hill Pump House,2015-08-01,7779.2287692,2279.96153845252,0,0,0,0,219.79,219.79,0,0,0,0,219.79,1.12746606034169,1.12746606034169,0,0,5,207,,,,23169.9401346792,0,6790.7210242319,0
Round Hill Pump House,2015-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,,,,0,0,0,0
Round Hill Pump House,2017-02-01,1.1765517,0.344827579132474,0,0,0,0,12.55,12.55,0,0,0,0,12.55,0.0001474903418017,0.0001474903418017,0,0,665,1,,,,0.936506887693694,0,0.274474468843404,0
Round Hill Pump House,2017-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,119,,,,0,0,0,0
Round Hill Pump House,2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,,,,0,0,0,0
N Park Skating Rink,2017-11-01,962759.6088518,196067.162698417,285.776702066926,0,0,0,18484.08,16601.96,1882.12,0,0,108.08,18592.16,101.048278272593,83.8622389636925,17.1860393089008,0,673,0,,Yes,,685148.914891299,203.373298507902,139531.407979242,0
N Park Skating Rink,2018-01-01,1148730.0171781,180705.675112397,517.667561959728,0,0,0,19333.24,15708.18,3625.06,0,0,112.17,19445.41,108.423284611559,77.2917927704248,31.1314918411341,0,1194,0,,Yes,,481069.445356946,216.790754300136,75676.5972849958,0
N Park Skating Rink,2018-04-01,343339.4417262,25084.3492643611,250.731169295914,0,0,0,4691.96,2858.05,1833.91,0,0,110.28,4802.24,25.8075990951687,10.729128036051,15.0784710591177,0,562,11,,Yes,,320032.244648353,233.710576651626,23381.5275060027,0
N Park Skating Rink,2018-06-01,46745.3724683,13659.8597402696,0.13417415807393,0,0,0,1861.94,1795.26,66.68,0,0,109.27,1971.21,5.85069149334586,5.84262252782761,0.00806896551825,0,16,186,,Yes,,121734.38703167,0.349416595186974,35573.0324653628,0
N Park Skating Rink,2018-08-01,77168.9631118,22310.0023706917,1.0187111118677,0,0,0,1028.41,947.76,80.65,0,0,111.68,1140.09,9.60374208284249,9.54247883399699,0.0612632488455,0,0,247,,Yes,,160121.420681466,2.11377040611434,46292.0470996426,0
N Park Skating Rink,2018-10-01,619925.7581453,108785.32,241.974947767802,0,0,0,11260.11,10194.36,1065.75,0,0,111.69,11371.8,61.0817640499001,46.52987464104,14.5518894088601,0,400,52,,Yes,,686276.710725552,267.873643013156,120428.665213373,0
N Park Skating Rink,2018-12-01,919056.4210885,193271.38606061,252.54324109893,0,0,0,19132.15,16004.88,3127.27,0,0,111.68,19243.83,97.8538692218235,82.6664237886161,15.1874454332075,0,890,0,,Yes,,522563.660510851,143.592838783097,109891.624338168,0
N Park Skating Rink,2019-03-01,423000.8955739,43229.7028571512,267.997227067412,0,0,0,6726.46,4507.06,2219.4,0,0,114.16,6840.62,34.6071122068465,18.4902949654664,16.1168172413801,0,860,0,,Yes,,262368.764787244,166.226838211975,26813.4745326298,0
N Park Skating Rink,2019-05-01,65980.3385393,18977.8375,1.19451068998054,0,0,0,2250.98,2170.58,80.4,0,0,112.91,2363.89,8.18907409504905,8.117238611175,0.07183548387405,0,101,76,,Yes,,199740.349056988,3.6161072745467,57451.0523970556,0
N Park Skating Rink,2019-07-01,66893.0599406,19357.5093333236,0.822216046011673,0,0,0,2340.09,2262.62,77.47,0,0,112.68,2452.77,8.32907903564287,8.27963260706782,0.04944642857505,0,0,307,,Yes,,113816.657120552,1.39897744057493,32936.2568322511,0
N Park Skating Rink,2020-02-01,1081528.9325545,199386.305806448,390.294608115662,0,0,0,20316.26,17705.8,2610.46,0,0,105.63,20421.89,108.753446635005,85.2819094921455,23.4715371428597,0,892,0,,Yes,,631978.468179268,228.063976053765,116508.997888628,0
N Park Skating Rink,2020-03-01,766955.6032811,118597.354838716,352.433296275681,0,0,0,13796.23,11470.46,2325.77,0,0,112.91,13909.14,71.9213313777523,50.7266978063254,21.1946335714269,0,583,1,,Yes,,692374.000343828,318.161377468051,107064.508882377,0
N Park Skating Rink,2020-05-01,194054.1095695,12123.51875,148.529828399319,0,0,0,2842.8,1714.44,1128.36,0,0,112.91,2955.71,14.1177825070658,5.1854956867875,8.93228682027825,0,258,61,,Yes,,321097.958928137,245.769722912705,20060.5755492016,0
N Park Skating Rink,2020-07-01,69751.2148782,19846.1336405627,1.98074600836576,0,0,0,2365.34,2278.21,87.13,0,0,106.01,2471.35,8.60774607645987,8.48862797300877,0.1191181034511,0,0,384,,Yes,,94341.930824251,2.67905588781447,26842.866756031,0
Hartwood Acres Garage,2021-06-01,1871.8275077,548.601262514654,0,0,0,0,98.04,98.04,0,0,0,0,98.04,0.234648829205293,0.234648829205293,0,0,22,212,,,,,,,
N.Park CXT Restroom,2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,,,,,,,
N.Park CXT Restroom,2015-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,1,,,,0,0,0,0
N.Park CXT Restroom,2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,190,,,,0,0,0,0
N.Park CXT Restroom,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,207,,,,0,0,0,0
N.Park CXT Restroom,2015-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,,,,0,0,0,0
N.Park CXT Restroom,2015-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,,,,0,0,0,0
N.Park CXT Restroom,2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,,,,0,0,0,0
Round Hill Exhbt Farm,2020-06-01,10082.9078487,2955.13125694607,0,0,0,0,367.91,367.91,0,0,0,0,367.91,1.26397465148349,1.26397465148349,0,0,13,165,,,,19577.2520382331,0,5737.76437228403,0
Round Hill Exhbt Farm,2020-08-01,8964.6182069,2627.37931034584,0,0,0,0,353.15,353.15,0,0,0,0,353.15,1.12378793337974,1.12378793337974,0,0,0,257,,,,12770.9091278442,0,3742.93936923921,0
Round Hill Exhbt Farm,2020-10-01,40508.0560714,11872.2321428488,0,0,0,0,943.15,943.15,0,0,0,0,943.15,5.07801487660356,5.07801487660356,0,0,338,5,,,,57555.0388762275,0,16868.4170211687,0
Round Hill Exhbt Farm,2020-12-01,142682.8717775,41817.957730803,0,0,0,0,2818.22,2818.22,0,0,0,0,2818.22,17.8864605165345,17.8864605165345,0,0,960,0,,,,77767.2711659421,0,22792.2834601237,0
Round Hill Exhbt Farm,2021-03-01,121168.7231143,35512.5214285756,0,0,0,0,2447.54,2447.54,0,0,0,0,2447.54,15.1894866904732,15.1894866904732,0,0,608,0,,,,105743.127793436,0,30991.53804028,0
Round Hill Exhbt Farm,2021-05-01,32240.1549944,9449.04894325909,0,0,0,0,806.75,806.75,0,0,0,0,806.75,4.04156611210866,4.04156611210866,0,0,252,62,,,,50570.8488669938,0,14821.4680149454,0
N Park Shaler Grove,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,27.74,27.74,0,0,0,0,25,171,,,,0,0,0,0
N Park Shaler Grove,2017-08-01,0,0,0,0,0,0,0,0,0,0,0,28.35,28.35,0,0,0,0,4,175,,,,0,0,0,0
N Park Shaler Grove,2017-10-01,0,0,0,0,0,0,0,0,0,0,0,28.36,28.36,0,0,0,0,243,38,,,,0,0,0,0
N Park Shaler Grove,2017-12-01,0,0,0,0,0,0,0,0,0,0,0,28.35,28.35,0,0,0,0,1044,0,,,,0,0,0,0
N Park Shaler Grove,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,28.99,28.99,0,0,0,0,915,0,,,,0,0,0,0
N Park Shaler Grove,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,28.67,28.67,0,0,0,0,19,146,,,,0,0,0,0
N Park Shaler Grove,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,28.61,28.61,0,0,0,0,0,268,,,,0,0,0,0
N Park Shaler Grove,2019-02-01,0,0,0,0,0,0,0,0,0,0,0,26.18,26.18,0,0,0,0,862,0,,,,0,0,0,0
N Park Shaler Grove,2020-10-01,0,0,0,0,0,0,0,0,0,0,0,28.36,28.36,0,0,0,0,338,5,,,,0,0,0,0
N Park Shaler Grove,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,28.35,28.35,0,0,0,0,960,0,,,,0,0,0,0
N Park Shaler Grove,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,28.99,28.99,0,0,0,0,608,0,,,,0,0,0,0
N Park Shaler Grove,2021-05-01,0,0,0,0,0,0,0,0,0,0,0,28.67,28.67,0,0,0,0,252,62,,,,0,0,0,0
Light: Lovedale Rd Elizabeth,2021-09-01,6958.9155115,2039.5414746483,0,0,0,0,156.76,156.76,0,0,0,0,156.76,0.87235675861952,0.87235675861952,0,0,47,95,,,,,,,
N Park Skating Rink,2016-06-01,54469.6079922,15647.4749721864,1.05099551274319,0,0,0,1241.77,1165.26,76.51,0,0,0,1241.77,6.75597405819886,6.69276929005351,0.06320476814535,0,13,216,,Yes,,132375.279017263,2.55419176626338,38027.4237636413,0
N Park Skating Rink,2016-08-01,68635.0041243,19802.4732142732,1.03984972490272,0,0,0,2163.18,2077.37,85.81,0,0,92.38,2255.56,8.53248793091154,8.46995344815534,0.0625344827562,0,0,345,,Yes,,104915.750011516,1.58951857262018,30270.1421215892,0
N Park Skating Rink,2016-10-01,174460.5105842,32126.4049462192,63.0790047740272,0,0,0,6621.9,6262.01,359.89,0,0,74.8,6696.7,17.5346153655072,13.7411701764068,3.79344518910045,0,271,22,,Yes,,298649.855027365,107.981660537108,54995.518169759,0
N Park Skating Rink,2016-12-01,866627.6468383,135590.979166676,392.987573853696,0,0,0,13441.9,10444.68,2997.22,0,0,109.34,13551.24,81.6287315075428,57.9952447911292,23.6334867164136,0,956,0,,Yes,,448369.843115904,203.321204300511,70151.1269328773,0
N Park Skating Rink,2017-03-01,769778.5608489,118414.29761905,355.786942969553,0,0,0,14820.96,12455.25,2365.71,0,0,114.16,14935.12,72.0447153825184,50.6484002062155,21.396315176303,0,762,2,,Yes,,539395.27730849,249.305198308156,82974.6581030788,0
N Park Shaler Grove,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,28.67,28.67,0,0,0,0,583,1,,,,0,0,0,0
N Park Shaler Grove,2020-05-01,0,0,0,0,0,0,0,0,0,0,0,28.67,28.67,0,0,0,0,258,61,,,,0,0,0,0
N Park Shaler Grove,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,28.61,28.61,0,0,0,0,0,384,,,,0,0,0,0
N Park Shaler Grove,2021-02-01,0,0,0,0,0,0,0,0,0,0,0,26.18,26.18,0,0,0,0,1020,0,,,,0,0,0,0
N Park Skating Rink,2015-03-01,668307.613633,80998.6422413833,381.264831036381,0,0,0,8865.75,7362.14,1503.61,0,0,0,8865.75,62.9832239822946,40.0547195734287,22.9285044088659,0,885,0,,Yes,,938273.683546896,535.278590466332,113718.432751321,0
N Park Skating Rink,2015-05-01,170092.3893304,19247.1118077374,101.577085449805,0,0,0,2253.75,1839.11,414.64,0,0,0,2253.75,15.6265512719364,9.51790850715603,6.1086427647804,0,89,131,,Yes,,719800.065757284,429.855757062584,81450.2776954705,0
N Park Skating Rink,2015-07-01,63635.1950991,18113.8285714244,1.78094553832685,0,0,0,1927.03,1844.95,82.08,0,0,0,1927.03,9.06458998346754,8.95748748068364,0.1071025027839,0,0,262,,Yes,,168317.51986136,4.71066892389506,47911.7679389203,0
N Park Skating Rink,2016-02-01,1038619.4118858,182186.228571424,405.642023346401,0,0,0,10821.45,8265.67,2555.78,0,0,0,10821.45,102.319558057033,77.9250580570268,24.3945000000058,0,891,0,,Yes,,664974.666195726,259.71175387524,116644.485114882,0
N Park Skating Rink,2016-03-01,573161.8598177,86707.9507389215,269.761023245623,0,0,0,5904.19,4228.7,1675.49,0,0,0,5904.19,53.3097865218982,37.086898105953,16.2228884159452,0,512,1,,Yes,,662942.852896914,312.016822626203,100290.023223088,0
N Park Skating Rink,2016-05-01,58265.8532175,15138.8870967761,6.4318778631323,0,0,0,1867.07,1742.92,124.15,0,0,0,1867.07,6.86203533774031,6.47523506680726,0.38680027093305,0,175,65,,Yes,,139913.914718377,15.4448817124851,36353.0411248366,0
N Park Skating Rink,2016-07-01,72166.5096179,20659.8522167644,1.62946872986381,0,0,0,1829.22,1747.76,81.46,0,0,56.62,1885.84,8.93466630033543,8.83667330985888,0.09799299047655,0,0,330,,Yes,,117726.174780716,2.65817373609096,33702.6882121965,0
N Park Skating Rink,2019-02-01,771322.9300895,120996.131176465,348.719971318482,0,0,0,14422.66,11404.42,3018.24,0,0,103.12,14525.78,72.724028854211,51.7527072190601,20.9713216351509,0,862,0,,Yes,,471307.199741463,213.080963581578,73933.1679893315,0
N Park Skating Rink,2019-09-01,138771.890709,24087.8632258206,55.0429001775292,0,0,0,2695.16,2507.66,187.5,0,0,108.08,2803.24,13.6130789655507,10.3029090346745,3.31016993087625,0,6,132,,Yes,,515851.462784348,204.608875957542,89540.8963364581,0
N Park Skating Rink,2019-11-01,952771.1557347,149725.530092585,429.871252002724,0,0,0,17613.5,13978.47,3635.03,0,0,108.08,17721.58,89.8925005352004,64.0409031822606,25.8515973529398,0,799,0,,Yes,,600277.489836132,270.833173896758,94332.0595164905,0
N Park Skating Rink,2020-01-01,1123267.5381736,208711.062857151,399.946879090467,0,0,0,21021.61,18338.38,2683.23,0,0,111.92,21133.53,113.322318642129,89.2703132273864,24.0520054147425,0,904,0,,Yes,,639728.199146768,227.77948086253,118866.029548677,0
N Park Skating Rink,2020-09-01,82583.0875346,19588.0357142732,15.3197564956226,0,0,0,2261.51,2116.26,145.25,0,0,74.76,2336.27,9.29953332791409,8.37823381178034,0.92129951613375,0,90,86,,Yes,,240959.342973616,44.6996905771341,57153.5935112316,0
N Park Skating Rink,2020-11-01,462499.7864286,67038.75,227.396470261284,0,0,0,8533.92,7049.98,1483.94,0,0,182.84,8716.76,42.3491171560731,28.6739482275,13.6751689285731,0,536,0,,Yes,,436847.812666395,214.784208677762,63320.5293510128,0
N Park Skating Rink,2021-01-01,1021171.557448,176474.05613306,407.628480468872,0,0,0,18427.59,15531.35,2896.24,0,0,112.17,18539.76,99.9957977957816,75.4818362373446,24.513961558437,0,1052,0,,Yes,,497953.256684911,198.771624499865,86053.9351404015,0
N Park Skating Rink,2021-04-01,117438.6450026,17135.6743448417,57.3654904066148,0,0,0,2516.01,1982.82,533.19,0,0,110.28,2626.29,10.7791507641974,7.3293049021244,3.449845862073,0,416,15,,Yes,,143923.648005507,70.3026729298699,21000.1466100821,0
Light: S Express. Sect 18B,2015-03-01,15527.8943448,4550.96551723329,0,0,0,0,429.61,429.61,0,0,0,0,429.61,2.25050250889255,2.25050250889255,0,0,885,0,,,,,,,
Light: S Express. Sect 18B,2015-05-01,12060.6356322,3534.77011494724,0,0,0,0,356.82,356.82,0,0,0,0,356.82,1.74798270431268,1.74798270431268,0,0,89,131,,,,,,,
Light: S Express. Sect 18B,2015-07-01,11642.0552169,3412.09121245604,0,0,0,0,343.33,343.33,0,0,0,0,343.33,1.68731663756285,1.68731663756285,0,0,0,262,,,,,,,
Light: S Express. Sect 18B,2016-02-01,5927.1314286,1737.14285715123,0,0,0,0,170.61,170.61,0,0,0,0,170.61,0.743014217146439,0.743014217146439,0,0,891,0,,,,,,,
Light: S Express. Sect 18B,2016-03-01,9318.0619355,2730.96774194021,0,0,0,0,275.37,275.37,0,0,0,0,275.37,1.16809498451815,1.16809498451815,0,0,512,1,,,,,,,
Light: S Express. Sect 18B,2016-05-01,8350.1015647,2447.2747844959,0,0,0,0,284.12,284.12,0,0,0,0,284.12,1.04675326537415,1.04675326537415,0,0,175,65,,,,,,,
Light: S Express. Sect 18B,2017-02-01,12737.4637742,3733.13709677608,0,0,0,0,392.25,392.25,0,0,0,0,392.25,1.59674486530726,1.59674486530726,0,0,665,1,,,,,,,
Light: S Express. Sect 18B,2017-09-01,11062.8221037,3242.32769745018,0,0,0,0,326.61,326.61,0,0,0,0,326.61,1.38681488740878,1.38681488740878,0,0,67,119,,,,,,,
Light: S Express. Sect 18B,2017-11-01,17133.6227241,5021.57758619578,0,0,0,0,458.8,458.8,0,0,0,0,458.8,2.14783920832283,2.14783920832283,0,0,673,0,,,,,,,
Light: S Express. Sect 18B,2018-01-01,17631.6266863,5167.53419879836,0,0,0,0,472.4,472.4,0,0,0,0,472.4,2.21026806257843,2.21026806257843,0,0,1194,0,,,,,,,
Light: S Express. Sect 18B,2018-04-01,11448.4137697,3355.33815055686,0,0,0,0,335.78,335.78,0,0,0,0,335.78,1.43515194443248,1.43515194443248,0,0,562,11,,,,,,,
Light: S Express. Sect 18B,2018-06-01,10412.823488,3051.824,0,0,0,0,317.83,317.83,0,0,0,0,317.83,1.305332264928,1.305332264928,0,0,16,186,,,,,,,
Light: S Express. Sect 18B,2018-08-01,13441.2373493,3939.40133332356,0,0,0,0,393.62,393.62,0,0,0,0,393.62,1.68496861709182,1.68496861709182,0,0,0,247,,,,,,,
Light: S Express. Sect 18B,2018-10-01,19513.4883595,5719.07630700469,0,0,0,0,537.6,537.6,0,0,0,0,537.6,2.44617475618466,2.44617475618466,0,0,400,52,,,,,,,
Light: S Express. Sect 18B,2018-12-01,21592.22784,6328.32,0,0,0,0,527.82,527.82,0,0,0,0,527.82,2.70676168704,2.70676168704,0,0,890,0,,,,,,,
Light: S Express. Sect 18B,2019-03-01,16038.809578,4700.70620691677,0,0,0,0,310.27,310.27,0,0,0,0,310.27,2.01059546023485,2.01059546023485,0,0,860,0,,,,,,,
Light: S Express. Sect 18B,2019-05-01,12603.204656,3693.788,0,0,0,0,488.2,488.2,0,0,0,0,488.2,1.579914390936,1.579914390936,0,0,101,76,,,,,,,
Light: S Express. Sect 18B,2019-07-01,12064.562452,3535.921,0,0,0,0,378.11,378.11,0,0,0,0,378.11,1.512391201962,1.512391201962,0,0,0,307,,,,,,,
Light: S Express. Sect 18B,2020-02-01,15423.3588702,4520.32792209848,0,0,0,0,451.13,451.13,0,0,0,0,451.13,1.9334436994958,1.9334436994958,0,0,892,0,,,,,,,
Light: S Express. Sect 18B,2020-03-01,16623.6133238,4872.10238094959,0,0,0,0,488.32,488.32,0,0,0,0,488.32,2.08390537458452,2.08390537458452,0,0,583,1,,,,,,,
Light: S Express. Sect 18B,2020-05-01,11186.2794357,3278.51097177608,0,0,0,0,355.25,355.25,0,0,0,0,355.25,1.40229126987001,1.40229126987001,0,0,258,61,,,,,,,
Light: S Express. Sect 18B,2020-07-01,10870.632,3186,0,0,0,0,339.21,339.21,0,0,0,0,339.21,1.362722292,1.362722292,0,0,0,384,,,,,,,
N.Park CXT Restroom,2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,216,,,,0,0,0,0
N.Park CXT Restroom,2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,,,,0,0,0,0
N.Park CXT Restroom,2016-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,22,,,,0,0,0,0
N.Park CXT Restroom,2016-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,,,,0,0,0,0
N.Park CXT Restroom,2017-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,2,,,,0,0,0,0
N.Park CXT Restroom,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,46,,,,0,0,0,0
N.Park CXT Restroom,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,,,,0,0,0,0
Round Hill Pump House,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,,,,0,0,0,0
Round Hill Pump House,2018-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,11,,,,0,0,0,0
Round Hill Pump House,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,186,,,,0,0,0,0
Round Hill Pump House,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,,,,0,0,0,0
Round Hill Pump House,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,52,,,,0,0,0,0
Round Hill Pump House,2018-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,,,,0,0,0,0
Round Hill Pump House,2019-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,,,,0,0,0,0
North Park Deck Hockey Rink,2015-03-01,0,0,0,0,0,0,52.78,52.78,0,0,0,0,52.78,0,0,0,0,885,0,,,,0,0,0,0
